股票代碼,股票名稱,年月,開盤價,最高價,最低價,收盤價,成交量,月報酬率,流通在外股數(千股),市值(百萬元),股價營收比-TEJ,現金股利率,股價漲跌(元),高低價差%,匯率(NTD/USD),M1A,M1B,M2,金融機構放款與投資,債券市場交易金額,股票市場交易金額,外匯市場交易日平均淨額(百萬美元),股價指數,外匯存底,CPI年增率
2379,瑞昱,2019/4/1,141.04,160.97,138.74,160.2,68,0.148354,508095,106192,2.38,3.35,27,15.9341,30.861,71304,182805,450529,343751,52619,23893,32024,10892,464828,0.66
2379,瑞昱,2019/5/1,160.97,182.81,142.57,153.3,134,-0.043062,508095,101619,2.28,3.5,-9,25.1196,31.246,70726,181927,449845,345426,55246,23292,33588,10574,464434,0.93
2379,瑞昱,2019/6/1,155.98,183.2,153.3,175.15,112,0.142498,508095,116100,2.42,3.06,28.5,19.5,31.335,71571,183766,450437,344626,42931,18003,33650,10620,466969,0.85
2379,瑞昱,2019/7/1,179.36,187.79,156.37,160.58,118,-0.08315,508095,106446,2.22,3.34,-19,17.9431,31.089,71975,185735,451155,345585,51355,24656,30929,10846,467230,0.39
2379,瑞昱,2019/8/1,156.75,168.25,150.24,164.8,111,0.026254,508095,109240,2.28,3.26,5.5,11.2172,31.413,73119,187392,452880,347303,50364,23909,33834,10469,468169,0.43
2379,瑞昱,2019/9/1,166.72,186.84,164.03,182.09,88,0.104843,508095,116862,2.43,3.04,15,12.093,31.142,72482,187111,451850,349653,45615,20811,35918,10816,469489,0.42
2379,瑞昱,2019/10/1,186.05,196.74,178.13,179.32,94,-0.015219,508095,115084,2.21,3.09,-3.5,10.2174,30.731,72426,186773,455542,350436,47197,25812,30496,11140,472476,0.37
2379,瑞昱,2019/11/1,180.51,190.01,173.78,182.49,76,0.017663,508095,117116,2.25,3.04,4,9.0508,30.479,73605,188263,458169,352097,41097,25698,30575,11559,474051,0.58
2379,瑞昱,2019/12/1,183.28,199.11,176.15,186.05,63,0.019525,508095,119402,2.13,2.98,4.5,12.5813,30.325,74704,190606,458918,354224,44447,26029,29657,11854,478126,1.15
2379,瑞昱,2020/1/1,187.63,216.53,183.67,195.95,66,0.053192,508095,125754,2.25,2.83,12.5,17.6596,30.045,75291,193487,464985,357656,38849,21727,35298,11962,479131,1.86
2379,瑞昱,2020/2/1,191.2,205.05,178.13,178.13,57,-0.090909,508095,114321,2.04,3.11,-22.5,13.7374,30.191,74907,194175,466256,360609,49123,25043,35819,11624,479680,-0.2
2379,瑞昱,2020/3/1,171.01,188.82,128.26,172.99,127,-0.028887,508095,111019,1.98,3.2,-6.5,34,30.205,76594,195339,467610,361276,60869,36922,42053,10138,480385,-0.02
2379,瑞昱,2020/4/1,171.8,204.26,166.26,203.86,92,0.178487,510684,131501,2.35,4.27,39,21.968,30.089,76195,196486,469356,362721,49348,30183,32997,10329,481782,-0.97
2379,瑞昱,2020/5/1,193.17,210.59,187.63,204.65,100,0.003882,510684,132012,2.36,4.26,1,11.2621,29.957,77491,199146,472169,365189,43079,33355,32669,10877,484515,-1.21
2379,瑞昱,2020/6/1,208.22,245.43,208.22,236.72,80,0.156672,510684,152695,2.39,3.68,40.5,18.1818,29.752,78138,201562,474387,368665,42344,36778,31378,11490,488691,-0.74
2379,瑞昱,2020/7/1,238.7,300.85,238.3,296.49,107,0.252509,510684,191251,3,2.94,75.5,26.4214,29.563,79990,205678,479436,370433,45846,49412,31662,12256,496171,-0.51
2379,瑞昱,2020/8/1,304.01,342.01,291.35,300.85,117,0.014687,510684,194060,3.04,2.89,5.5,17.0895,29.521,81063,208636,483315,372442,42320,45888,31943,12743,498169,-0.33
2379,瑞昱,2020/9/1,298.87,318.26,284.51,300.4,96,-0.001435,510684,188187,2.95,2.99,-11.5,13.9474,29.359,82747,209180,483663,373121,44198,40698,31064,12653,499598,-0.58
2379,瑞昱,2020/10/1,303.26,327.3,289.4,289.81,55,-0.035275,510684,181548,2.75,3.09,-13,12.6187,28.934,83253,211868,487502,374080,36861,31667,31667,12818,501241,-0.26
2379,瑞昱,2020/11/1,286.95,314.67,278.8,302.44,84,0.043602,510684,189464,2.87,2.97,15.5,12.3769,28.844,85393,216445,492883,375912,35313,45425,30380,13394,513397,0.09
2379,瑞昱,2020/12/1,302.85,341.98,302.44,318.34,65,0.05256,510684,199422,2.76,2.82,19.5,13.0728,28.539,88342,222803,501879,378266,36898,59447,30612,14277,529911,0.04
2379,瑞昱,2021/1/1,317.11,417.38,312.22,368.06,107,0.156209,510685,230574,3.19,2.44,61,33.0346,28.431,90836,227425,502690,382218,36329,70766,38873,15552,541481,-0.19
2379,瑞昱,2021/2/1,367.25,427.17,364.8,374.99,59,0.018826,510685,234915,3.25,2.39,8.5,16.9435,28.35,90595,229769,509004,384445,25627,42914,35784,16081,543326,1.38
2379,瑞昱,2021/3/1,384.37,410.05,350.54,402.71,78,0.073911,510685,252278,3.49,2.23,34,15.8696,28.385,91208,229986,508292,387076,34551,67469,35795,16150,539044,1.22
2379,瑞昱,2021/4/1,404.34,446.73,392.93,433.69,59,0.076925,510685,271684,3.75,2.63,38,13.3603,28.257,91790,232071,511558,388115,28349,82439,34913,17115,541110,2.11
2379,瑞昱,2021/5/1,430.43,439.4,334.64,406.79,68,-0.06203,510685,254832,3.52,2.81,-33,24.1541,27.921,92878,233822,515697,392584,29040,106626,33591,16504,542978,2.45
2379,瑞昱,2021/6/1,408.42,430.43,392.11,411.68,39,0.012025,510685,257896,3.03,2.77,6,9.4188,27.797,92945,236028,516674,397903,28037,98714,30928,17283,543282,1.83
2379,瑞昱,2021/7/1,419.02,506.24,398.63,479.34,64,0.164357,510685,300283,3.53,2.38,83,26.1386,28.001,94957,238526,521218,398550,27915,120840,31155,17657,543076,1.91
2379,瑞昱,2021/8/1,484.23,506.24,415.75,451.62,44,-0.057822,510685,282919,3.32,2.53,-34,18.8776,27.878,96020,240326,524848,401797,31522,78762,32030,17131,543578,2.34
2379,瑞昱,2021/9/1,459.78,476.08,399.09,414.56,47,-0.081746,510685,253044,2.97,2.83,-58.5,19.3141,27.737,95622,241009,526637,404650,30573,57897,32141,17281,544899,2.6
2379,瑞昱,2021/10/1,406.2,421.68,372.31,417.49,53,0.007066,510685,254832,2.72,2.81,3.5,11.9072,27.946,97329,243251,528996,404674,30146,56725,33056,16724,546701,2.55
2379,瑞昱,2021/11/1,420.84,468.53,402.85,464.34,40,0.112225,510685,283430,3.03,2.52,56,15.7315,27.818,98425,244874,533182,406443,28709,76944,29346,17489,547332,2.84
2379,瑞昱,2021/12/1,456.81,489.44,452.63,485.26,30,0.045047,510685,296197,2.96,2.41,25,7.9279,27.761,101805,249735,538752,409996,30590,62803,30026,17845,548408,2.63
2379,瑞昱,2022/1/1,492.79,496.97,440.08,440.08,36,-0.093103,510685,268620,2.68,2.66,-54,11.7241,27.678,100737,254424,545548,415722,32279,49939,34051,18233,548874,2.83
2379,瑞昱,2022/2/1,439.24,444.26,374.4,381.52,46,-0.133081,510685,232872,2.32,3.07,-70,15.8745,27.881,101918,255624,547948,416941,25587,44043,37134,18056,549994,2.33
2379,瑞昱,2022/3/1,397.41,407.03,358.09,360.18,48,-0.055922,512864,220788,2.2,3.24,-25.5,12.8289,28.441,102377,253893,550068,420013,34345,71214,37614,17475,548770,3.27
2379,瑞昱,2022/4/1,354.74,354.74,309.56,340.94,50,-0.053426,512864,208992,2.09,6.63,-23,12.5436,29.148,103368,253099,553728,422176,28236,48613,35713,16999,545061,3.37
2379,瑞昱,2022/5/1,338.01,372.31,333.41,372.31,51,0.092025,512864,228224,2.28,6.07,37.5,11.411,29.597,102791,253181,554317,422984,27990,47257,32405,16192,548854,3.39
2379,瑞昱,2022/6/1,370.64,381.93,298.27,303.71,46,-0.184269,512864,186170,1.66,7.44,-82,22.4719,29.632,102149,252623,554632,425153,29811,47884,33022,15889,548963,3.59
2379,瑞昱,2022/7/1,304.54,312.91,253.93,286.14,85,-0.057849,512864,175399,1.57,7.89,-21,19.4215,29.866,103114,256114,557171,424674,27301,45360,33675,14566,547811,3.35
2379,瑞昱,2022/8/1,283.21,309.15,275.26,289.48,57,0.011694,512864,177451,1.59,7.8,4,11.8421,30.089,103470,258303,561353,428333,31012,43626,33234,15118,545482,2.68
2379,瑞昱,2022/9/1,285.3,294.2,234.09,245.93,83,-0.152339,512864,138473,1.24,10,-76,25.8671,31.242,101473,254517,562935,431693,31100,39153,37458,14344,541107,2.76
2379,瑞昱,2022/10/1,241.37,262.32,211.77,232.27,92,-0.055557,512864,130780,1.12,10.59,-15,20.5556,31.969,102591,254564,568625,431920,29247,35547,34955,13107,542792,2.74
2379,瑞昱,2022/11/1,230.44,318.8,228.62,288.74,112,0.243138,512864,162578,1.39,8.52,62,38.8235,31.462,102940,256377,573255,434311,26554,46345,33651,14067,552201,2.35
2379,瑞昱,2022/12/1,294.2,304.68,254.13,255.95,90,-0.113566,512864,144115,1.23,9.61,-36,17.5079,30.671,104501,258054,575086,436168,30586,41825,31605,14513,554932,2.71
2379,瑞昱,2023/1/1,256.86,303.31,255.04,291.47,42,0.138791,512864,164116,1.4,8.44,39,18.8612,30.453,104268,261039,583459,438053,21862,23186,38511,14737,557143,3.05
2379,瑞昱,2023/2/1,294.2,359.78,292.84,346.12,77,0.187503,512864,194888,1.66,7.11,60,22.9688,30.179,102875,259981,585691,439950,27351,38379,35876,15529,558372,2.42
2379,瑞昱,2023/3/1,341.57,368.89,338.83,352.95,60,0.019737,512864,198735,1.69,6.97,7.5,8.6842,30.559,103256,259581,586540,444205,32648,50935,38519,15653,560279,2.35
2379,瑞昱,2023/4/1,350.22,366.16,306.5,326.99,53,-0.073548,512864,184118,1.57,7.52,-28.5,16.9032,30.569,104907,260647,591113,445602,25154,37077,39441,15728,561116,2.35
2379,瑞昱,2023/5/1,326.54,358.42,321.53,347.94,46,0.064069,512864,195914,1.67,7.07,23,11.2813,30.734,103812,259534,588559,449744,29301,53785,39211,15956,562868,2.02
2379,瑞昱,2023/6/1,350.67,379.82,345.21,352.95,43,0.014398,512864,198735,1.95,6.97,5.5,9.9476,30.824,104863,261592,592628,448739,31137,60418,41615,16984,564834,1.75
2379,瑞昱,2023/7/1,355.23,398.95,344.3,392.12,55,0.110966,512864,220788,2.17,6.27,43,15.4839,31.203,107646,265972,597363,451590,30048,76631,38596,17072,566493,1.88
2379,瑞昱,2023/8/1,391.21,409.88,358.87,380.73,59,-0.029035,512864,214377,2.11,6.46,-12.5,13.0081,31.829,106104,264454,596922,454121,31748,70750,38459,16648,565467,2.53
2379,瑞昱,2023/9/1,387.11,417.17,371.36,383,68,0.007973,512864,202581,1.99,6.84,-23,17.9426,32.032,104982,263003,596122,456720,30131,49812,33882,16570,564009,2.93
2379,瑞昱,2023/10/1,385.9,413.54,370.39,389.3,46,0.016457,512864,205915,2.11,6.72,6.5,11.2658,32.302,106413,262275,599780,457517,30579,49704,34357,16422,561079,3.04
2379,瑞昱,2023/11/1,391.24,450.38,388.81,435.84,51,0.119553,512864,230532,2.37,6.01,48,15.8157,31.925,106373,263802,602982,461533,31383,59712,38062,16978,567517,2.9
2379,瑞昱,2023/12/1,430.51,477.05,424.69,457.17,61,0.048944,512864,241815,2.56,5.73,22,12.0133,31.282,108155,268253,607548,464853,32723,61313,37294,17570,570595,2.7
2379,瑞昱,2024/1/1,454.26,457.66,420.33,455.23,57,-0.004241,512864,240790,2.55,5.75,-2,8.1654,31.221,109449,269760,613596,468498,34436,61773,43809,17668,569540,1.8
2379,瑞昱,2024/2/1,458.62,564.31,444.08,551.71,85,0.211924,512864,291820,3.09,4.75,99.5,26.4111,31.437,109849,272847,620074,472629,23687,47301,41200,18612,569422,3.08
2379,瑞昱,2024/3/1,560.43,601.16,532.31,542.98,108,-0.015817,512864,287204,3.04,4.82,-9,12.478,31.688,111756,274539,624376,476689,34479,92657,46024,19843,568100,2.15
2379,瑞昱,2024/4/1,542.98,560.43,485.77,502.26,72,-0.074999,512864,265664,2.82,2.99,-42,13.75,32.352,111429,272889,625595,479488,30957,83256,43946,20245,567019,1.94
2379,瑞昱,2024/5/1,500.32,559.46,490.62,526.5,83,0.048264,512864,278485,2.95,2.85,25,13.7066,32.325,109838,273574,626535,484638,31996,95884,41274,21107,572803,2.23
2379,瑞昱,2024/6/1,535.22,562.37,501.29,529.41,99,0.005525,512864,280024,2.77,2.84,3,11.6022,32.386,112236,275607,629646,484473,29871,87101,45425,22449,573299,2.42
2379,瑞昱,2024/7/1,523.59,567.22,475.11,496.44,78,-0.062274,512864,262586,2.6,3.03,-34,17.3993,32.65,113973,276756,632630,489160,31070,98731,44540,23240,571740,2.53
2379,瑞昱,2024/8/1,505.17,541.04,438.26,518.74,41,0.044922,512864,274382,2.71,2.9,23,20.7031,32.266,113526,276141,631365,492255,32954,81875,43569,21852,579058,2.35
2379,瑞昱,2024/9/1,522.62,527.47,462.5,471,55,-0.091693,512864,241559,2.39,3.29,-64,15.2336,31.976,112685,274755,629369,497070,32872,63260,46640,21891,577929,1.82
2379,瑞昱,2024/10/1,471.5,492,463,478.5,48,0.01592,512864,245405,2.32,3.24,7.5,6.1571,32.093,113957,276148,634241,498923,33441,64275,49314,23015,576846,1.69
2379,瑞昱,2024/11/1,453,510,452,476,54,-0.005226,512864,244123,2.31,3.26,-2.5,12.1212,32.364,113917,274002,634767,500288,32674,73550,48201,22854,577974,2.08
2379,瑞昱,2024/12/1,479.5,568,479.5,568,60,0.193278,512864,291307,2.66,2.73,92,18.5924,32.574,115590,278455,640405,503163,32929,73227,41285,23078,576677,2.11
2379,瑞昱,2025/1/1,563,564,507,542,34,-0.045773,512864,277972,2.54,2.86,-26,10.0352,32.881,114638,280707,646638,506793,26018,48530,49647,23100,577583,2.66
2379,瑞昱,2025/2/1,532,585,523,550,59,0.014761,512864,282075,2.57,4.64,8,11.4391,32.806,114638,280707,646638,506793,26018,48530,49647,23100,577583,2.66
2382,廣達,2015/3/1,45.76,45.82,41.07,42.24,146,-0.047858,3862627,292015,0.31,5.29,-3.8,10.7053,31.526,56136,144922,385971,285382,63697,20161,34564,9611,414689,-0.62
2382,廣達,2015/4/1,42.13,44.64,40.96,43.02,174,0.018518,3862627,297422,0.31,5.19,1.4,8.7302,31.13,55958,145613,388279,286177,53259,19593,35973,9680,418174,-0.82
2382,廣達,2015/5/1,43.53,44.59,41.18,43.53,118,0.01169,3862627,300899,0.32,5.13,0.9,7.9221,30.717,55827,145326,388850,286423,50486,17589,35350,9689,418958,-0.73
2382,廣達,2015/6/1,43.19,43.25,38.83,40.79,126,-0.062902,3862627,281972,0.31,5.48,-4.9,10.1412,31.113,56690,145491,387497,284912,51842,17589,34683,9355,421411,-0.56
2382,廣達,2015/7/1,40.17,40.4,35.09,36.33,160,-0.110472,3862627,235620,0.26,6.56,-12,16.0274,31.343,56816,146476,389499,287499,55876,17517,35109,8964,421956,-0.63
2382,廣達,2015/8/1,36.03,36.92,30.85,35.61,144,-0.019671,3862627,230985,0.25,6.69,-1.2,16.7213,32.387,58187,148948,392125,289573,66014,17968,37426,8156,424791,-0.45
2382,廣達,2015/9/1,35.43,37.46,33.11,34,93,-0.045151,3862627,220556,0.24,7.01,-2.7,12.2074,32.889,57966,148841,392072,291268,61057,14928,32910,8206,426325,0.29
2382,廣達,2015/10/1,34.06,35.19,33.05,33.05,156,-0.028021,3862627,214376,0.23,7.21,-1.6,6.3047,32.727,57884,149126,393635,291818,58853,16873,29097,8551,426774,0.3
2382,廣達,2015/11/1,33.05,34.42,30.07,30.37,126,-0.081082,3862627,196994,0.21,7.84,-4.5,13.1532,32.802,58701,149442,394569,292368,54604,16732,26797,8503,424611,0.54
2382,廣達,2015/12/1,30.67,34.18,30.31,31.56,146,0.039217,3862627,204719,0.21,7.55,2,12.7451,33.006,60603,152926,398840,294063,61125,15503,27648,8298,426031,0.13
2382,廣達,2016/1/1,31.56,31.86,28.2,31.74,133,0.00566,3862627,205878,0.21,7.5,0.3,11.6038,33.644,60727,153822,402398,295366,62737,15036,31876,7871,425978,0.8
2382,廣達,2016/2/1,31.8,33.65,30.79,33.47,59,0.05441,3862627,217080,0.22,7.12,2.9,9.0056,33.552,59977,154369,404169,297153,38227,9544,31450,8247,428816,2.41
2382,廣達,2016/3/1,32.69,35.73,32.69,33.47,123,-0.000001,3862627,217080,0.22,7.12,0,9.0747,32.855,60474,153823,404123,297463,61738,18746,27901,8688,431601,2.01
2382,廣達,2016/4/1,33.11,33.88,30.97,30.97,105,-0.074734,3862627,200857,0.2,7.31,-4.2,8.7189,32.355,60644,154663,406068,296771,48089,13045,29929,8568,433184,1.88
2382,廣達,2016/5/1,30.91,34.78,29.74,34.54,118,0.115383,3862627,224032,0.23,6.55,6,16.25,32.573,60242,153644,403939,297951,56224,14003,28428,8235,433432,1.23
2382,廣達,2016/6/1,34.24,36.33,33.94,36.33,141,0.051726,3862627,235620,0.24,6.23,3,6.8966,32.4,61144,154085,405531,298163,57075,13667,28794,8595,433552,0.9
2382,廣達,2016/7/1,36.38,41.09,35.43,38.65,168,0.063935,3862627,250684,0.25,5.86,3.9,15.5738,32.124,60488,155741,407836,299474,57328,15457,29753,8900,434087,1.24
2382,廣達,2016/8/1,38.46,39.47,36.75,37.13,163,-0.038627,3862627,226736,0.23,6.47,-6.2,6.6256,31.577,61768,158611,408768,302462,64822,15981,27027,9094,435862,0.57
2382,廣達,2016/9/1,37.13,43.2,36.37,41.37,172,0.11414,3862627,252616,0.25,5.81,6.7,18.3986,31.483,60946,157644,407685,302397,56197,12995,30185,9131,436726,0.33
2382,廣達,2016/10/1,41.87,42.76,40.1,40.48,103,-0.021407,3862627,247208,0.26,5.94,-1.4,6.422,31.571,61799,158862,408709,303410,54252,12064,27653,9274,435263,1.7
2382,廣達,2016/11/1,40.29,41.37,36.31,37.57,122,-0.071877,3862627,229440,0.24,6.4,-4.6,12.5,31.758,61853,158351,409443,304250,58227,14754,29452,9098,434348,1.97
2382,廣達,2016/12/1,37.32,38.9,36.88,38.14,101,0.01515,3862627,232916,0.26,6.3,0.9,5.3872,32.012,63420,161777,413018,305492,53262,12419,25882,9245,434204,1.69
2382,廣達,2017/1/1,38.2,40.61,37.89,40.23,104,0.054728,3862627,245663,0.27,5.97,3.3,7.131,31.742,62834,163240,416641,308369,45517,10335,31053,9352,436589,2.24
2382,廣達,2017/2/1,40.48,40.73,38.46,40.29,132,0.001574,3862627,246049,0.27,5.97,0.1,5.6604,30.898,61357,161590,418120,310047,47587,17738,30267,9674,437661,-0.06
2382,廣達,2017/3/1,39.66,42.25,39.03,39.03,128,-0.031397,3862627,238324,0.26,5.67,-2,8.0063,30.658,61901,160598,418651,310486,61457,19715,30671,9796,437526,0.18
2382,廣達,2017/4/1,39.09,40.61,38.58,39.53,100,0.012967,3862627,241414,0.27,5.6,0.8,5.1864,30.39,61758,160368,420245,311797,47345,15152,27978,9801,438426,0.09
2382,廣達,2017/5/1,39.72,44.4,39.41,43.52,126,0.100799,3862627,265749,0.29,5.09,6.3,12.64,30.156,61617,160568,419346,313045,49368,16822,28397,9994,440253,0.6
2382,廣達,2017/6/1,43.39,47.19,42.06,45.54,169,0.046512,3862627,278109,0.3,4.86,3.2,11.7733,30.265,62965,161592,420009,312371,58281,20124,27299,10259,441943,1
2382,廣達,2017/7/1,45.29,50.6,44.53,47.44,162,0.043055,3862627,276564,0.3,4.89,-0.4,13.3333,30.435,62998,163256,421147,313664,49293,18830,28728,10426,444452,0.77
2382,廣達,2017/8/1,47.7,51.08,45.18,45.52,188,-0.040502,3862627,265362,0.29,5.09,-2.9,12.4302,30.263,63903,166075,424076,316722,55800,24178,27846,10436,446426,0.96
2382,廣達,2017/9/1,45.58,48.83,44.39,46.31,162,0.017468,3862627,269998,0.29,5.01,1.2,9.7525,30.15,62855,164810,422274,317690,53135,25141,29474,10501,447221,0.49
2382,廣達,2017/10/1,46.05,49.42,45.25,47.04,96,0.015737,3862627,274247,0.29,4.93,1.1,9.0129,30.259,63743,165887,424199,318284,47308,21564,28620,10684,447787,-0.33
2382,廣達,2017/11/1,47.04,48.43,40.41,40.75,205,-0.133803,3862627,237552,0.25,5.69,-9.5,17.0423,30.11,64033,165523,425867,320203,52725,27281,27727,10743,450469,0.34
2382,廣達,2017/12/1,40.88,41.74,39.22,41.01,147,0.006505,3862627,239097,0.24,5.65,0.4,6.1789,29.983,65244,167414,427702,320227,48018,22843,25916,10501,451500,1.22
2382,廣達,2018/1/1,41.08,43.2,40.35,42.07,150,0.025847,3862627,245277,0.24,5.51,1.6,6.9467,29.44,66294,168517,430024,321903,63942,28049,33509,11005,455724,0.89
2382,廣達,2018/2/1,42.14,42.93,38.1,39.49,94,-0.061417,3862627,230213,0.23,5.87,-3.9,11.4961,29.308,66436,170563,433344,324133,38891,16510,35488,10718,456721,2.2
2382,廣達,2018/3/1,38.76,40.81,38.63,39.16,103,-0.008392,3862627,228281,0.23,5.75,-0.5,5.5369,29.216,65885,169103,433114,325937,57117,26051,31866,10904,457188,1.59
2382,廣達,2018/4/1,39.16,39.29,35.11,35.84,132,-0.0846,3862627,208968,0.21,6.28,-5,10.6599,29.394,67151,169875,434814,327466,48651,22402,34337,10796,457132,2.01
2382,廣達,2018/5/1,35.84,36.7,33.86,35.11,186,-0.020332,3862627,204719,0.2,6.42,-1.1,7.9482,29.878,66701,169864,436174,330922,58729,29065,32948,10818,457276,1.75
2382,廣達,2018/6/1,35.58,38.29,34.72,35.45,184,0.009434,3862627,206651,0.2,6.36,0.5,10.1887,30.08,67523,170357,435794,331245,55094,30022,34689,10987,457123,1.4
2382,廣達,2018/7/1,35.45,37.33,33.99,37.33,162,0.052821,3862627,204333,0.2,6.43,-0.6,8.785,30.565,68114,173058,436929,331476,58581,29195,31906,10840,458496,1.75
2382,廣達,2018/8/1,37.33,37.97,36.13,37.26,124,-0.001892,3862627,203947,0.2,6.44,-0.1,4.9149,30.729,67894,174204,437518,334119,59333,26842,31160,10909,459879,1.54
2382,廣達,2018/9/1,37.47,37.61,34.68,37.54,162,0.007576,3862627,205492,0.2,6.39,0.4,7.8598,30.755,66722,173788,436333,335514,50472,22545,31926,10884,460441,1.72
2382,廣達,2018/10/1,37.61,38.04,33.17,34.47,157,-0.081766,3862627,188689,0.19,6.96,-4.35,12.9699,30.904,68099,174207,437069,334094,56836,24084,30980,10088,460178,1.16
2382,廣達,2018/11/1,34.15,35.5,34.08,35.25,111,0.022517,3862627,192938,0.2,6.81,1.1,4.0942,30.857,67929,174520,439595,336897,51963,22698,29252,9821,461375,0.29
2382,廣達,2018/12/1,35.5,37.19,34.23,37.19,104,0.055056,3862627,203560,0.2,6.45,2.75,8.4084,30.826,69292,177160,439052,337475,48611,18624,28481,9747,461784,-0.06
2382,廣達,2019/1/1,37.4,39.59,36.13,39.45,196,0.06072,3862627,215921,0.22,6.08,3.2,9.2979,30.83,70507,180437,444545,340963,54537,17536,32602,9765,463043,0.18
2382,廣達,2019/2/1,40.15,40.65,39.24,40.36,91,0.023254,3862627,220942,0.22,5.94,1.3,3.5778,30.816,69458,180742,446284,341894,38826,14731,33493,10210,463935,0.21
2382,廣達,2019/3/1,40.36,40.79,38.95,40.79,101,0.010489,3862627,223260,0.22,6.14,0.6,4.5455,30.857,70477,181877,447580,342223,54652,20276,33663,10445,464078,0.56
2382,廣達,2019/4/1,41.35,43.4,40.65,41.78,145,0.024222,3862627,228668,0.23,6,1.4,6.7474,30.861,71304,182805,450529,343751,52619,23893,32024,10892,464828,0.66
2382,廣達,2019/5/1,41.78,42.48,39.17,41.56,152,-0.005067,3862627,227509,0.23,6.03,-0.3,7.9392,31.246,70726,181927,449845,345426,55246,23292,33588,10574,464434,0.93
2382,廣達,2019/6/1,41.07,43.26,40.65,42.62,104,0.025466,3862627,233303,0.23,5.88,1.5,6.2818,31.335,71571,183766,450437,344626,42931,18003,33650,10620,466969,0.85
2382,廣達,2019/7/1,43.26,43.89,42.34,43.06,155,0.010355,3862627,222101,0.22,6.17,-2.9,8.4437,31.089,71975,185735,451155,345585,51355,24656,30929,10846,467230,0.39
2382,廣達,2019/8/1,42.39,42.61,39.47,42.31,143,-0.017391,3862627,218238,0.21,6.28,-1,7.3043,31.413,73119,187392,452880,347303,50364,23909,33834,10469,468169,0.43
2382,廣達,2019/9/1,42.31,43.74,41.56,42.39,87,0.001772,3862627,218625,0.21,6.27,0.1,5.1327,31.142,72482,187111,451850,349653,45615,20811,35918,10816,469489,0.42
2382,廣達,2019/10/1,43.21,44.19,40.22,43.81,263,0.033567,3862627,225964,0.21,6.07,1.9,9.364,30.731,72426,186773,455542,350436,47197,25812,30496,11140,472476,0.37
2382,廣達,2019/11/1,43.96,48.3,43.74,45.16,286,0.030772,3862627,232916,0.22,5.89,1.8,10.4274,30.479,73605,188263,458169,352097,41097,25698,30575,11559,474051,0.58
2382,廣達,2019/12/1,45.16,48.6,44.56,48.15,153,0.066336,3862627,248367,0.24,5.52,4,8.9552,30.325,74704,190606,458918,354224,44447,26029,29657,11854,478126,1.15
2382,廣達,2020/1/1,48.15,48.83,45.91,46.43,138,-0.035771,3862627,239483,0.23,5.73,-2.3,6.0653,30.045,75291,193487,464985,357656,38849,21727,35298,11962,479131,1.86
2382,廣達,2020/2/1,44.93,48.68,44.71,46.43,134,-0.000003,3862627,239483,0.23,5.73,0,8.5484,30.191,74907,194175,466256,360609,49123,25043,35819,11624,479680,-0.2
2382,廣達,2020/3/1,45.08,46.96,37.97,45.08,244,-0.029031,3862627,232530,0.22,6.15,-1.8,19.3548,30.205,76594,195339,467610,361276,60869,36922,42053,10138,480385,-0.02
2382,廣達,2020/4/1,45.08,48.6,44.64,48.6,187,0.078073,3862627,250684,0.24,5.7,4.7,8.804,30.089,76195,196486,469356,362721,49348,30183,32997,10329,481782,-0.97
2382,廣達,2020/5/1,47.93,52.5,47.18,52.42,233,0.078585,3862627,270384,0.26,5.29,5.1,10.9399,29.957,77491,199146,472169,365189,43079,33355,32669,10877,484515,-1.21
2382,廣達,2020/6/1,52.5,53.92,49.95,53.17,215,0.014284,3862627,274247,0.27,5.21,1,7.5714,29.752,78138,201562,474387,368665,42344,36778,31378,11490,488691,-0.74
2382,廣達,2020/7/1,53.17,62.01,53.1,61.26,284,0.152111,3862627,315963,0.32,4.52,10.8,16.7606,29.563,79990,205678,479436,370433,45846,49412,31662,12256,496171,-0.51
2382,廣達,2020/8/1,58.59,66.67,57.5,60.4,335,-0.011358,3862627,297422,0.3,4.81,-4.8,14.3032,29.521,81063,208636,483315,372442,42320,45888,31943,12743,498169,-0.33
2382,廣達,2020/9/1,60.95,62.36,56.79,59.3,222,-0.018182,3862627,292015,0.29,4.89,-1.4,9.2208,29.359,82747,209180,483663,373121,44198,40698,31064,12653,499598,-0.58
2382,廣達,2020/10/1,59.3,59.46,55.53,56.48,143,-0.04762,3862627,278109,0.27,5.14,-3.6,6.6138,28.934,83253,211868,487502,374080,36861,31667,31667,12818,501241,-0.26
2382,廣達,2020/11/1,56.48,61.42,55.53,60.4,217,0.069445,3862627,297422,0.29,4.81,5,10.4167,28.844,85393,216445,492883,375912,35313,45425,30380,13394,513397,0.09
2382,廣達,2020/12/1,60.01,65.42,59.61,63.46,187,0.050651,3862627,312487,0.29,4.57,3.9,9.6104,28.539,88342,222803,501879,378266,36898,59447,30612,14277,529911,0.04
2382,廣達,2021/1/1,63.06,68.16,62.91,63.3,205,-0.002472,3862627,311714,0.29,4.58,-0.2,8.2818,28.431,90836,227425,502690,382218,36329,70766,38873,15552,541481,-0.19
2382,廣達,2021/2/1,63.46,70.28,63.46,66.67,143,0.053284,3862627,328323,0.3,4.35,4.3,10.7807,28.35,90595,229769,509004,384445,25627,42914,35784,16081,543326,1.38
